uloha_1 a),uloha_1 b)_prior,skupina,uloha_1 b)_pozorování
,"1,9854841914",7611,
,"2,76279945",7611,
,"2,0933644489",7611,
,"4,403747361",7611,
,"4,4500225757",7611,
,"6,3182442587",7611,
,"3,4719167783",7611,
,"3,488686535",7611,
,"1,3340907564",7611,
,"1,9871632403",7612,
,"3,7127798455",7612,
,"1,4365660485",7612,
,"1,6986557546",7612,
,"4,0385544491",7612,
,"3,5637359303",7612,
,"4,203553876",7612,
,"2,1854085079",7612,
,"3,0673914355",7612,
,"3,9286122201",7612,
,"5,6481583688",7613,
,"3,7104095237",7613,
,"5,5379313758",7613,
,"2,750876586",7613,
,"2,5818213035",7613,
,"3,5496010842",7613,
,"1,3913591405",7613,
,"2,2496079937",7613,
,"5,5927281307",7613,
,"2,9451344608",7613,
,"3,9601942382",7614,
,"3,0414826158",7614,
,"3,2467569358",7614,
,"3,392920526",7614,
,"5,110859742",7614,
,"3,1177769027",7614,
,"3,1900395326",7614,
,"5,2467367855",7614,
,"3,5367529003",7614,
,"3,4002466344",7614,
,"1,6156619486",7615,
,"1,8793660136",7615,
,"3,173932182",7615,
,"3,9514014208",7615,
,"1,4156768182",7615,
,"3,356927106",7615,
,"2,4242018926",7615,
,"2,779965237",7615,
,"2,5673799963",7615,
,"4,6412217053",7615,
,"1,8570167442",7616,
,"3,3397151365",7616,
,"4,1364157838",7616,
,"4,4420335818",7616,
,"5,2165143114",7616,
,"2,5204662606",7616,
,"3,0808291722",7616,
,"3,5593456145",7616,
,"4,2748091866",7616,
,"4,8328390886",7616,
,"2,0860585345",7617,
,"2,2418049829",7617,
,"2,553498377",7617,
,"3,4491021953",7617,
,"4,930748468",7617,
,"4,9703666882",7617,
,"3,5829386266",7617,
,"4,9820377159",7617,
,"3,1659137994",7617,
,"3,75556583",7617,
,"1,4350745476",7618,
,"2,434812477",7618,
,"4,6199796329",7618,
,"1,7058362734",7618,
,"1,7811458407",7618,
,"2,4683322751",7618,
,"3,0693091659",7618,
,"1,7768152376",7618,
,"4,905120149",7618,
,"3,476487282",7618,
,"3,0143967101",7619,
,"3,003262968",7619,
,"3,2379430372",7619,
,"4,2733751098",7619,
,"1,596940022",7619,
,"2,8223780635",7619,
,"4,1971339326",7619,
,"2,4753104043",7619,
,"3,6311226626",7619,
,"2,8186475504",7619,
,"2,3862717722",7620,
,"4,3313206755",7620,
,"3,6307558694",7620,
,"4,4440661835",7620,
,"2,2513609145",7620,
,"3,791495948",7620,
,"3,452190706",7620,
,"3,7589146784",7620,
,"1,2690237222",7620,
,"4,6634031915",7620,
,"4,523191427",7621,
,"3,2799943129",7621,
,"5,1096650201",7621,
,"2,6992083171",7621,
,"5,3201029521",7621,
,"3,4662312904",7621,
,"4,728738127",7621,
,"3,0709372872",7621,
,"2,8840414053",7621,
,"1,8595044133",7621,
,"4,0361357282",7622,
,"1,3355189833",7622,
,"3,116832608",7622,
,"4,2626308401",7622,
,"4,6383498646",7622,
,"3,0374918335",7622,
,"3,462161981",7622,
,"4,4945527011",7622,
,"4,5284294375",7622,
,"1,8810014943",7622,
,"4,8933668137",7623,
,"2,3915121843",7623,
,"3,7560812809",7623,
,"4,2753981181",7623,
,"3,8841997699",7623,
,"2,5638454231",7623,
,"3,3390085934",7623,
,"4,2051621559",7623,
,"4,3359915713",7623,
,"3,8726014404",7623,
,"2,8643631424",7624,
,"5,2609330455",7624,
,"4,9374540052",7624,
,"2,8586146432",7624,
,"2,8703294064",7624,
,"3,6815381438",7624,
,"3,7669470621",7624,
,"3,8577307534",7624,
,"3,0751173605",7624,
,"3,7323917707",7624,
,"4,1328939874",7625,
,"5,8840435863",7625,
,"5,2792626152",7625,
,"1,421456985",7625,
,"3,3257324639",7625,
,"3,6574673661",7625,
,"5,8164727554",7625,
,"3,7688544137",7625,
,"4,0025141594",7625,
,"3,0552150815",7625,
,"3,9050519046",7626,
,"2,8014024334",7626,
,"5,4373320103",7626,
,"4,402511657",7626,
,"4,2211923922",7626,
,"3,4486051545",7626,
,"5,3204870978",7626,
,"6,9236267882",7626,
,"4,9748721888",7626,
,"2,3453691257",7626,
,"3,7465602814",7627,
,"2,8235596156",7627,
,"3,92348541",7627,
,"2,7025567061",7627,
,"2,6264814788",7627,
,"3,7444161855",7627,
,"3,4886992279",7627,
,"4,2164688244",7627,
,"3,4295895105",7627,
,"3,5485774386",7627,
,"5,2974063366",7628,
,"4,3128074422",7628,
,"3,2339678024",7628,
,"1,4421551571",7628,
,"3,3221003999",7628,
,"3,8226685189",7628,
,"3,3353801915",7628,
,"2,9445520655",7628,
,"2,9667412769",7628,
,"2,0156829558",7628,
,"2,7840631075",7629,
,"3,3282608303",7629,
,"4,0339128246",7629,
,"1,7740037488",7629,
,"2,4411693849",7629,
,"3,5541520627",7629,
,"2,7039082816",7629,
,"2,4513216796",7629,
,"3,9411491633",7629,
,"2,2285141748",7629,
,"2,1244767081",7630,
,"3,557126403",7630,
,"3,7976817554",7630,
,"4,5816255326",7630,
,"2,0606300478",7630,
,"3,1331080918",7630,
,"5,1674083127",7630,
,"3,1638813289",7630,
,"2,3055107971",7630,
,"2,2036970659",7630,
,"3,9313762654",7631,
,"1,3031808931",7631,
,"1,4980014498",7631,
,"2,9491773516",7631,
,"2,5679182509",7631,
,"5,5407282325",7631,
,"1,78188225",7631,
,"3,6588290134",7631,
,"3,3588274478",7631,
,"2,7309624648",7631,
,"3,3014627644",7632,
,"3,8650869056",7632,
,"3,1029032337",7632,
,"4,4836256041",7632,
,"2,63068439",7632,
,"2,1050505711",7632,
,"5,2434809713",7632,
,"1,751823624",7632,
,"3,0301815157",7632,
,"3,8577795238",7632,
,"2,4392586465",7633,
,"3,0004754619",7633,
,"2,8843081409",7633,
,"4,089474122",7633,
,"4,5669887149",7633,
,"3,5007764731",7633,
,"2,7331116242",7633,
,"3,6989710446",7633,
,"4,8997168082",7633,
,"4,1328358024",7633,
,"3,2670968153",7634,
,"4,3240874965",7634,
,"4,3222965229",7634,
,"3,7855513301",7634,
,"3,0083705274",7634,
,"3,256893915",7634,
,"5,036476793",7634,
,"5,5897112619",7634,
,"1,7583089267",7634,
,"3,6544909909",7634,
,"3,7517569145",7635,
,"2,5834678126",7635,
,"5,4575731776",7635,
,"3,9634184453",7635,
,"3,5672470184",7635,
,"4,0408119676",7635,
,"5,4947382278",7635,
,"5,5175722853",7635,
,"2,0417389297",7635,
,"4,5649250072",7635,
,"2,9586616411",7636,
,"4,4159185879",7636,
,"4,6649369151",7636,
,"4,141328472",7636,
,"4,0909938772",7636,
,"3,6840971441",7636,
,"2,1353581782",7636,
,"3,1904455424",7636,
,"4,6318639941",7636,
,"4,4055820907",7636,
,"4,3612797591",7637,
,"1,6612252169",7637,
,"2,8923559406",7637,
,"1,8565053963",7637,
,"6,1467031422",7637,
,"2,2977165668",7637,
,"3,006247633",7637,
,"2,8281557452",7637,
,"2,7086057821",7637,
,"5,862267052",7637,
,"2,3329057307",7638,
,"3,4072140074",7638,
,"4,6493897794",7638,
,"2,526846693",7638,
,"3,058140644",7638,
,"2,6207968084",7638,
,"2,8672190693",7638,
,"1,3709158348",7638,
,"2,83057275",7638,
,"2,8232306013",7638,
,"4,7365773744",7639,
,"4,0825299074",7639,
,"3,0994095966",7639,
,"2,4494720017",7639,
,"4,4056939424",7639,
,"2,4404105916",7639,
,"4,0703316883",7639,
,"2,2688315239",7639,
,"2,0269812106",7639,
,"3,7313952138",7639,
,"2,9585290219",7640,
,"4,1233521811",7640,
,"4,6649369071",7640,
,"2,5919308809",7640,
,"3,6076237517",7640,
,"4,4973931752",7640,
,"2,3489503083",7640,
,"5,5577353557",7640,
,"1,4127203035",7640,
,"3,8278460696",7640,
,"1,5496868954",7641,
,"4,4637388151",7641,
,"3,4381096249",7641,
,"4,4230988722",7641,
,"4,0052931171",7641,
,"4,5416260775",7641,
,"2,6190147273",7641,
,"3,4941038929",7641,
,"4,4710013937",7641,
,"2,331154136",7641,
,"3,5263773922",7642,
,"2,5044255943",7642,
,"2,1427341361",7642,
,"3,4447267557",7642,
,"4,1813063438",7642,
,"3,357809748",7642,
,"4,3054100425",7642,
,"2,1964656919",7642,
,"3,2379076533",7642,
,"4,1638753154",7642,
,"1,2887499641",7643,
,"2,625136487",7643,
,"3,2213870421",7643,
,"1,4857196652",7643,
,"2,8480877873",7643,
,"4,1289981469",7643,
,"4,4212304332",7643,
,"4,9908755379",7643,
,"4,2454679906",7643,
,"2,8314622765",7643,
,"3,9084081529",7644,
,"3,9139073792",7644,
,"3,1309719582",7644,
,"2,5278984789",7644,
,"2,6695598065",7644,
,"3,0523992053",7644,
,"3,964438008",7644,
,"4,7415817998",7644,
,"2,7981065568",7644,
,"3,0246250993",7644,
,"5,4780031844",7645,
,"2,473815279",7645,
,"3,7815219091",7645,
,"5,1687681225",7645,
,"2,7963954348",7645,
,"2,9995316129",7645,
,"4,4235266625",7645,
,"3,6415564556",7645,
,"3,9184942913",7645,
,"2,6010321093",7645,
,"3,1133504944",7646,
,"5,4929813276",7646,
,"4,0726033014",7646,
,"2,5298718425",7646,
,"4,9073321501",7646,
,"3,8546340721",7646,
,"3,8521178572",7646,
,"3,1530080751",7646,
,"4,2482076117",7646,
,"3,804662381",7646,
,"4,2757257949",7647,
,"1,3236196329",7647,
,"2,9593320557",7647,
,"3,452222567",7647,
,"4,4393499368",7647,
,"3,4632372433",7647,
,"3,5255661693",7647,
,"2,4033645508",7647,
,"4,0689404214",7647,
,"5,2482959285",7647,
,"3,8144780727",7648,
,"3,7261409548",7648,
,"3,6210587021",7648,
,"3,0099973632",7648,
,"3,2821587252",7648,
,"3,341557823",7648,
,"2,6279512893",7648,
,"2,4307569258",7648,
,"4,4080055828",7648,
,"4,3551700537",7648,
,"3,315701",7649,
,"2,5193582446",7649,
,"3,5719918475",7649,
,"4,1590770237",7649,
,"3,2855053227",7649,
,"3,1138852847",7649,
,"1,5829581111",7649,
,"1,9597126772",7649,
,"3,6927337834",7649,
,"3,2928947536",7649,
,"4,0065681955",7650,
,"3,3680925063",7650,
,"2,3513966372",7650,
,"3,9715459973",7650,
,"4,3147418209",7650,
,"3,9942687938",7650,
,"3,9358142472",7650,
,"3,6448442625",7650,
,"5,8423718082",7650,
,"4,6372104711",7650,
,"2,8757038847",7651,
,"2,0667848162",7651,
,"3,136409566",7651,
,"3,2319253853",7651,
,"2,290961932",7651,
,"4,4678207403",7651,
,"5,2514735795",7651,
,"6,2705437796",7651,
,"2,3112932444",7651,
,"3,713191985",7651,
,"4,5602409132",7652,
,"2,2754934559",7652,
,"1,6590145468",7652,
,"4,0457189867",7652,
,"3,2010599712",7652,
,"2,8937781477",7652,
,"3,9963531491",7652,
,"4,0046836134",7652,
,"2,4912661943",7652,
,"3,1506362872",7652,
,"1,6831642054",7653,
,"3,5222474907",7653,
,"4,6016749873",7653,
,"2,317897904",7653,
,"2,3073994291",7653,
,"1,4331723474",7653,
,"2,1144518779",7653,
,"2,3667281272",7653,
,"1,8210895164",7653,
,"4,7302456767",7653,
,"2,2850094419",7654,
,"3,6849255852",7654,
,"3,2768125587",7654,
,"4,6262836848",7654,
,"3,3462771704",7654,
,"3,6388694994",7654,
,"1,8754774554",7654,
,"2,5859402762",7654,
,"3,8597937922",7654,
,"4,2603412372",7654,
,"3,1709983735",7655,
,"3,6396740645",7655,
,"4,1708426301",7655,
,"3,616468859",7655,
,"1,8177054464",7655,
,"1,9922121285",7655,
,"4,3550404611",7655,
,"3,4511077236",7655,
,"3,7330783301",7655,
,"4,5767837414",7655,
,"3,5964078852",7656,
,"3,667158426",7656,
,"3,0898392894",7656,
,"1,8616060289",7656,
,"3,335505597",7656,
,"3,6261308714",7656,
,"3,9008901375",7656,
,"4,3148286852",7656,
,"2,8038668694",7656,
,"4,0259015214",7656,
,"3,8071424504",7657,
,"2,9723176008",7657,
,"3,503888444",7657,
,"2,6845132766",7657,
,"3,559790948",7657,
,"4,7751053745",7657,
,"3,0484624247",7657,
,"3,9644074619",7657,
,"4,2473894217",7657,
,"5,29945115",7657,
,"4,0196035742",7658,
,"5,3242908776",7658,
,"1,6497302552",7658,
,"3,3557866713",7658,
,"5,0378978843",7658,
,"2,2338345744",7658,
,"5,8732877532",7658,
,"2,4761391434",7658,
,"4,5328516309",7658,
,"2,7643871509",7658,
,"3,8608789045",7659,
,"4,889021131",7659,
,"4,2199124286",7659,
,"2,6286622177",7659,
,"4,1482719489",7659,
,"2,6828442963",7659,
,"2,9591158955",7659,
,"2,6887502848",7659,
,"2,669309204",7659,
,"3,0836146463",7659,
,"2,391697387",7660,
,"3,5161004333",7660,
,"5,3318484488",7660,
,"3,9085522601",7660,
,"3,2621663499",7660,
,"4,2423704205",7660,
,"2,9779347969",7660,
,"3,5857475513",7660,
,"2,8827514871",7660,
,"2,4512404539",7660,
,"3,4845136437",7661,
,"4,7997307165",7661,
,"2,855989482",7661,
,"5,9701370442",7661,
,"3,170835636",7661,
,"3,3721602485",7661,
,"4,6680551465",7661,
,"3,3963800277",7661,
,"2,1464521569",7661,
,"3,0544009635",7661,
,"2,8505031708",7662,
,"3,2376349442",7662,
,"1,8647987157",7662,
,"3,3644453916",7662,
,"3,7175429131",7662,
,"4,2055276688",7662,
,"4,2258385752",7662,
,"4,9985043701",7662,
,"2,437595346",7662,
,"5,7477138176",7662,
,"4,3185011728",7663,
,"1,8536342044",7663,
,"5,2009126362",7663,
,"3,9174775126",7663,
,"4,6476273856",7663,
,"3,6546591067",7663,
,"3,4731167604",7663,
,"2,8531533928",7663,
,"3,5662399789",7663,
,"4,3256359817",7663,
,"5,1075988345",7664,
,"4,289911566",7664,
,"2,0859456035",7664,
,"3,2009167961",7664,
,"2,7160861308",7664,
,"2,5347125669",7664,
,"3,5617537493",7664,
,"3,8080953953",7664,
,"3,8924328251",7664,
,"4,4577933834",7664,
,"2,7186632303",7665,
,"3,5940274451",7665,
,"2,7967907413",7665,
,"4,0969760224",7665,
,"3,2956936424",7665,
,"4,4936636659",7665,
,"4,9639002459",7665,
,"2,8501343548",7665,
,"2,4247889313",7665,
,"2,3694109335",7665,
,"2,2083618987",7666,
,"4,0216397505",7666,
,"3,8283131594",7666,
,"2,666413131",7666,
,"2,1539043813",7666,
,"4,8151199564",7666,
,"3,0670467989",7666,
,"3,1681227697",7666,
,"3,8545229748",7666,
,"4,0476597325",7666,
,"5,8155944536",7667,
,"4,8281910009",7667,
,"1,9670340589",7667,
,"3,3175273077",7667,
,"3,2022992304",7667,
,"3,7772216829",7667,
,"4,0065036574",7667,
,"3,298454161",7667,
,"2,4289496548",7667,
,"3,0576200531",7667,
,"4,0392558869",7668,
,"3,4422241858",7668,
,"3,1077959765",7668,
,"2,4583331405",7668,
,"3,5956232468",7668,
,"3,5633884929",7668,
,"5,4289981001",7668,
,"4,7113975593",7668,
,"2,7716477455",7668,
,"1,772857937",7668,
,"3,231195249",7669,
,"5,0244744417",7669,
,"2,19009779",7669,
,"3,3446357512",7669,
,"1,8510439988",7669,
,"3,8021185894",7669,
,"2,6048844234",7669,
,"2,8260735209",7669,
,"2,2241349216",7669,
,"3,6293942269",7669,
,"4,9687223113",7670,
,"3,698987905",7670,
,"4,4590373605",7670,
,"3,3786089311",7670,
,"4,7553677848",7670,
,"4,5315036179",7670,
,"4,4597297234",7670,
,"4,1953680049",7670,
,"3,9006809856",7670,
,"4,5652190954",7670,
,"3,6484079327",7671,
,"4,3349086364",7671,
,"2,0213600921",7671,
,"3,7572577473",7671,
,"4,1875961579",7671,
,"3,3420831476",7671,
,"2,5436421468",7671,
,"3,495301265",7671,
,"5,1683296451",7671,
,"3,7848422137",7671,
,"4,3447198647",7672,
,"4,0997875252",7672,
,"2,8115639966",7672,
,"3,9010439415",7672,
,"1,3854342745",7672,
,"4,2607438575",7672,
,"3,7884645965",7672,
,"4,609045763",7672,
,"5,5359574469",7672,
,"3,208532835",7672,
,"2,373138354",7673,
,"2,8886175505",7673,
,"2,2375695754",7673,
,"1,4249778609",7673,
,"4,5895628236",7673,
,"3,1773260693",7673,
,"2,5163400585",7673,
,"4,254513763",7673,
,"2,7019935753",7673,
,"4,8514145246",7673,
,"5,5675493609",7674,
,"4,9991978637",7674,
,"3,8140939096",7674,
,"3,3782859646",7674,
,"3,1165716273",7674,
,"2,5819919995",7674,
,"3,4531741439",7674,
,"4,6280708157",7674,
,"3,2190968933",7674,
,"4,8931825847",7674,
,"3,8976430549",7675,
,"4,405662266",7675,
,"2,0024214001",7675,
,"3,4505856704",7675,
,"4,87133745",7675,
,"3,7440474755",7675,
,"4,8294295973",7675,
,"4,2195548997",7675,
,"4,3127240166",7675,
,"4,3544693351",7675,
,"2,177315001",7676,
,"2,5760384688",7676,
,"2,7303423456",7676,
,"4,7429407626",7676,
,"3,5838191793",7676,
,"3,4716201197",7676,
,"2,8589761677",7676,
,"3,3144098676",7676,
,"3,3139530152",7676,
,"3,5419936561",7676,
,"1,2009913925",7677,
,"3,8549445622",7677,
,"5,2700563591",7677,
,"4,9267565196",7677,
,"3,1801966983",7677,
,"3,3066770991",7677,
,"4,6356218256",7677,
,"3,123356336",7677,
,"5,4479849766",7677,
,"5,5531693064",7677,
,"3,5072727518",7678,
,"4,6335306689",7678,
,"4,0121598607",7678,
,"2,8060592303",7678,
,"3,6867597962",7678,
,"4,5972337216",7678,
,"2,7437315485",7678,
,"3,4108978016",7678,
,"3,2282455164",7678,
,"3,6108116314",7678,
,"2,4779791464",7679,
,"2,7944935911",7679,
,"3,9267410802",7679,
,"2,3037782882",7679,
,"4,8295535764",7679,
,"3,4799062228",7679,
,"5,2506991225",7679,
,"3,9960895129",7679,
,"4,8745986299",7679,
,"2,434437821",7679,
,"2,5214884143",7680,
,"4,5061003855",7680,
,"3,6337601939",7680,
,"4,0887019712",7680,
,"4,8263250872",7680,
,"3,7120065502",7680,
,"4,5662040757",7680,
,"4,1263486626",7680,
,"3,9991322185",7680,
,"4,0995746399",7680,
,"3,845919105",7681,
,"3,847743664",7681,
,"3,6380760966",7681,
,"2,1884751771",7681,
,"1,924218275",7681,
,"3,7033554537",7681,
,"2,0103661233",7681,
,"2,4682196354",7681,
,"2,5452648237",7681,
,"1,3837362699",7681,
,"3,328080099",7682,
,"3,1860736832",7682,
,"4,5240673292",7682,
,"3,0420964136",7682,
,"4,4663344807",7682,
,"2,9916585347",7682,
,"3,1232780226",7682,
,"3,2149298458",7682,
,"3,3675547855",7682,
,"2,8864983134",7682,
,"4,8225152328",7683,
,"2,6701177881",7683,
,"3,7638627096",7683,
,"6,239980717",7683,
,"1,6239132197",7683,
,"3,1918947071",7683,
,"2,7026129328",7683,
,"4,9595956565",7683,
,"3,2421206153",7683,
,"5,2921220705",7683,
,"2,1490529826",7684,
,"4,3611621849",7684,
,"2,5103211954",7684,
,"3,7868393332",7684,
,"3,4264584776",7684,
,"3,6702516525",7684,
,"2,3834474886",7684,
,"2,928842963",7684,
,"3,5808021367",7684,
,"3,7800351689",7684,
,"4,3111014919",7685,
,"5,5726051343",7685,
,"5,3481710746",7685,
,"2,3011210978",7685,
,"3,129385579",7685,
,"3,2506286124",7685,
,"3,7185581204",7685,
,"4,5675678028",7685,
,"4,8598321646",7685,
,"2,3791917539",7685,
,"3,2246406843",7686,
,"3,7173230709",7686,
,"3,0826894117",7686,
,"2,6480293764",7686,
,"4,1023175838",7686,
,"3,868250488",7686,
,"5,0400986894",7686,
,"3,5560035791",7686,
,"3,7057257243",7686,
,"3,898954555",7686,
,"1,3415526663",7687,
,"5,0647499812",7687,
,"3,230330671",7687,
,"4,7958338152",7687,
,"4,3626234025",7687,
,"4,5124544979",7687,
,"3,5492052656",7687,
,"4,1154174698",7687,
,"3,4871383734",7687,
,"2,9670072356",7687,
,"3,1795856222",7688,
,"3,386727198",7688,
,"3,2956414238",7688,
,"4,8976077852",7688,
,"3,3853066025",7688,
,"2,1601113457",7688,
,"3,869052818",7688,
,"4,0479689885",7688,
,"3,1199870238",7688,
,"2,5940009588",7688,
,"1,5809390846",7689,
,"3,6460562728",7689,
,"3,0714166681",7689,
,"2,8227316153",7689,
,"4,008584112",7689,
,"2,9658628441",7689,
,"5,6009179532",7689,
,"3,9273250634",7689,
,"3,6431928327",7689,
,"3,7222970672",7689,
,"5,3919024563",7690,
,"4,764271062",7690,
,"3,1358131353",7690,
,"1,3149834309",7690,
,"1,9450765668",7690,
,"3,3527165876",7690,
,"4,0082463238",7690,
,"3,2700559064",7690,
,"3,8608923327",7690,
,"2,8733246876",7690,
,"2,6959518717",7691,
,"4,0708644643",7691,
,"3,2593908933",7691,
,"5,4418440537",7691,
,"3,545659407",7691,
,"4,7418274292",7691,
,"4,2984101424",7691,
,"3,6724939531",7691,
,"4,4759537869",7691,
,"3,2565772821",7691,
,"2,1496217883",7692,
,"2,5380979301",7692,
,"5,6224479101",7692,
,"2,6727540702",7692,
,"2,1553953045",7692,
,"3,1872823538",7692,
,"2,3542068117",7692,
,"4,693861719",7692,
,"3,735507023",7692,
,"4,9739893606",7692,
,"5,1161715497",7693,
,"2,8164296962",7693,
,"3,0266243364",7693,
,"3,3494327674",7693,
,"3,7327281824",7693,
,"5,8847252688",7693,
,"3,4096486521",7693,
,"2,6065461775",7693,
,"3,2347843554",7693,
,"5,7641093385",7693,
,"2,8989525583",7694,
,"5,0339533574",7694,
,"6,5619582053",7694,
,"4,8097849848",7694,
,"5,529503353",7694,
,"3,5119684286",7694,
,"4,3606533517",7694,
,"1,3020435826",7694,
,"4,2594799501",7694,
,"3,9668509518",7694,
,"2,9604270742",7695,
,"3,778790766",7695,
,"2,6892628235",7695,
,"4,6479293183",7695,
,"1,9078726387",7695,
,"2,329963498",7695,
,"4,0842710955",7695,
,"2,371429956",7695,
,"2,1491954624",7695,
,"4,0279547906",7695,
,"3,1597543238",7696,
,"5,3332755312",7696,
,"3,786590231",7696,
,"3,6999428136",7696,
,"3,1773147877",7696,
,"4,4387706544",7696,
,"5,7047731447",7696,
,"2,3558626723",7696,
,"2,7211835419",7696,
,"2,3770141517",7696,
,"3,7411638971",7697,
,"2,2677043737",7697,
,"2,7684653407",7697,
,"2,583059454",7697,
,"5,1934025389",7697,
,"2,8704454279",7697,
,"2,7958811447",7697,
,"3,693557656",7697,
,"3,0231956086",7697,
,"2,9809449948",7697,
,"1,9730204848",7698,
,"2,9687555358",7698,
,"3,6889729669",7698,
,"2,7975353112",7698,
,"3,4730602303",7698,
,"1,5548123564",7698,
,"2,7073130163",7698,
,"3,3481215539",7698,
,"2,2688720963",7698,
,"3,9449251121",7698,
,"1,5007179415",7699,
,"4,8262161915",7699,
,"4,3686400781",7699,
,"4,8432385435",7699,
,"3,7896061436",7699,
,"3,8653526461",7699,
,"3,2090854367",7699,
,"4,0882182473",7699,
,"2,5569560773",7699,
,"3,4335377332",7699,
,"4,7118135031",7700,
,"3,7378270696",7700,
,"2,8061136176",7700,
,"3,767996432",7700,
,"2,7662433997",7700,
,"3,1273919234",7700,
,"2,9456189155",7700,
,"3,6149471165",7700,
,"5,2736080021",7700,
,"3,4544494827",7700,
,"2,5650140282",7701,
,"4,157311678",7701,
,"3,036984166",7701,
,"3,4427920677",7701,
,"3,5054814525",7701,
,"4,3107507739",7701,
,"3,1350241368",7701,
,"3,7173722101",7701,
,"2,7439467137",7701,
,"3,2085252832",7701,
,"3,1333018462",7702,
,"3,1600360607",7702,
,"3,5996595775",7702,
,"2,2706198817",7702,
,"2,7766046996",7702,
,"5,6826047722",7702,
,"4,2300319942",7702,
,"2,6520956955",7702,
,"4,0874939939",7702,
,"3,8650495902",7702,
,"3,8092527541",7703,
,"2,031073475",7703,
,"3,2568872915",7703,
,"1,9923007537",7703,
,"4,4488466866",7703,
,"3,660505651",7703,
,"2,5963034049",7703,
,"4,2840244771",7703,
,"2,5198108012",7703,
,"3,6454015238",7703,
,"3,6944853836",7704,
,"1,6951488827",7704,
,"2,5580548233",7704,
,"2,3694049208",7704,
,"4,8067437917",7704,
,"3,4709813861",7704,
,"2,775910592",7704,
,"3,3894498531",7704,
,"3,3765728157",7704,
,"3,9714579809",7704,
,"4,3406622533",7705,
,"3,0199131519",7705,
,"3,690343139",7705,
,"3,8393324019",7705,
,"4,6695459043",7705,
,"3,5410067525",7705,
,"4,9114433524",7705,
,"2,9272470005",7705,
,"3,4481938862",7705,
,"1,8535035095",7705,
,"4,274471852",7706,
,"3,1704548561",7706,
,"2,2939670781",7706,
,"2,4041796124",7706,
,"4,2203659708",7706,
,"5,3338154074",7706,
,"4,0568382491",7706,
,"3,3042876444",7706,
,"1,7219037075",7706,
,"3,4460079827",7706,
,"2,6643034405",7707,
,"3,2874546279",7707,
,"2,6797622907",7707,
,"2,8610024711",7707,
,"3,0526979849",7707,
,"4,3444939691",7707,
,"3,2295594563",7707,
,"3,642454804",7707,
,"2,840330127",7707,
,"3,2188089658",7707,
,"4,3766647612",7708,
,"1,7442433359",7708,
,"3,6949392348",7708,
,"4,1782909828",7708,
,"3,1063949995",7708,
,"5,7208715482",7708,
,"4,0137976143",7708,
,"2,3049832087",7708,
,"3,6497684741",7708,
,"2,0267953791",7708,
,"4,382536621",7709,
,"4,2517122214",7709,
,"2,6943259539",7709,
,"2,2809768997",7709,
,"3,4825708176",7709,
,"4,269523566",7709,
,"2,09889525",7709,
,"2,6923993891",7709,
,"2,6201158017",7709,
,"4,4521002978",7709,
,"1,9101632334",7710,
,"3,6186602956",7710,
,"2,815056794",7710,
,"4,0073820532",7710,
,"4,4634526604",7710,
,"3,6076133437",7710,
,"3,6093279249",7710,
,"4,6659154537",7710,
,"3,9061161326",7710,
,"3,0096713252",7710,
,"3,5180487415",7711,
,"4,130725347",7711,
,"3,1840267951",7711,
,"1,7268077216",7711,
,"3,2959565326",7711,
,"4,4163604506",7711,
,"3,9852608387",7711,
,"2,9875229787",7711,
,"4,3346480723",7711,
,"4,3816515605",7711,
,"1,3401718734",7712,
,"3,9328754387",7712,
,"2,3703695516",7712,
,"3,1518322265",7712,
,"4,9197159222",7712,
,"2,9381018321",7712,
,"3,5228460861",7712,
,"3,2308639634",7712,
,"3,6684811412",7712,
,"3,7120353076",7712,
,"3,7059539516",7713,
,"2,7967555942",7713,
,"2,4141515482",7713,
,"4,4750133543",7713,
,"3,7822096839",7713,
,"4,299835722",7713,
,"2,8124872558",7713,
,"3,1373657542",7713,
,"3,4142226014",7713,
,"1,9535075441",7713,
,"3,6560006351",7714,
,"3,5811348998",7714,
,"3,0798202118",7714,
,"2,3145857135",7714,
,"3,8553167936",7714,
,"3,5354900198",7714,
,"2,5699452229",7714,
,"1,7237755549",7714,
,"2,9528377672",7714,
,"3,4655220064",7714,
,"3,4499453498",7715,
,"4,8641003022",7715,
,"6,3505879517",7715,
,"2,9780460633",7715,
,"4,4969602174",7715,
,"3,6526298463",7715,
,"4,3288050516",7715,
,"3,0601876933",7715,
,"2,1954194754",7715,
,"4,7268716769",7715,
,"1,7499342816",7716,
,"4,2033529515",7716,
,"5,898176984",7716,
,"4,6871512548",7716,
,"1,7000882747",7716,
,"2,5593286721",7716,
,"3,7499165695",7716,
,"3,8095851838",7716,
,"2,9066011951",7716,
,"2,3851115613",7716,
,"3,0723702309",7717,
,"4,3722041387",7717,
,"4,9474768361",7717,
,"6,0096618418",7717,
,"1,5406710752",7717,
,"1,8766349609",7717,
,"2,7284595603",7717,
,"5,5436382866",7717,
,"3,8514942676",7717,
,"2,0218803072",7717,
,"4,9601059444",7718,
,"2,4451888449",7718,
,"2,8062424045",7718,
,"4,8982286917",7718,
,"2,7862591108",7718,
,"2,1549094139",7718,
,"2,3211192605",7718,
,"2,9343314404",7718,
,"2,6558315938",7718,
,"3,5098889046",7718,
,"5,1075957352",7719,
,"4,2664374723",7719,
,"2,6286683985",7719,
,"3,5562239974",7719,
